Date,Time,Headlines,Description,tb_sentiment,vs_sentiment,ann_sentiment,cnn_sentiment
2020-05-15,18:40:00,Cramer's week ahead: 'All bets are off' if another U.S.-China trade war sparks,"Jim Cramer, the host of ""Mad Money,"" delivered his game plan for the week ahead full of retail earnings reports.",0,1,1,1
2020-05-14,22:08:00,We favor US stocks over non-US stocks: Wells Fargo,"Brian Jacobsen of Wells Fargo Asset Management discusses the concerns among investors about possible rebound in cases as the U.S. begins reopening. He also highlights the risks stemming from escalating U.S.-China tensions, one of the key reasons behind his preference over U.S. stocks.",0,2,2,2
2020-05-14,21:08:00,"New membership sign-ups 'on par' with last year, Planet Fitness CEO says","""[I'm] really encouraged by what I'm seeing,"" Planet Fitness CEO Chris Rondeau said as the budget gym chain reopens locations.",1,2,2,1
2020-05-14,19:13:00,Cramer's lightning round: Callaway Golf is a stock investors can get long on,"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-14,18:56:00,"The big chains will be the last survivors without more stimulus relief, Jim Cramer warns","""Without more stimulus, I think you should just buy the big chains that can survive the lockdown and a slow reopening of the economy,"" Cramer said.",2,1,2,1
2020-05-15,07:27:00,"Charts suggest more pain is in store before market reaches a 'buyable bottom,' Jim Cramer says","Jim Cramer, host of ""Mad Money,"" took some pointers from volatility expert Mark Sebastian to understand why the market could sell off more.",2,1,2,1
2020-05-14,21:28:00,Cisco CEO Chuck Robbins: The future post-pandemic workplace will be based on a 'hybrid model',"Cisco Systems CEO Chuck Robbins said the coronavirus pandemic will ""change things like how we think about talent in the future.""",0,0,1,1
2020-05-13,18:55:00,Cramer's lightning round: Shopify is the 'hottest stock in the market',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-13,18:55:00,"Charts show Nvidia, AMD and Qualcomm have 'a lot more room to run,' Jim Cramer says","""In a market that's suddenly rolling over ... we need to circle the wagons around high-quality stocks that we can confidently buy into this newfound weakness,"" the ""Mad Money"" host said.",2,1,2,2
2020-05-13,18:33:00,"Jim Cramer reveals his playbook, says investors can start slowly buying stocks Thursday afternoon","The ""Mad Money"" host instructs investors to keep their eyes on the food and drug stocks as a sign to start building a position in the market.",0,1,2,2
2020-05-12,20:45:00,"The US is running out of time to stave off a depression without reopening, Jim Cramer warns","""[W]ithout more aggressive action from the federal government, we may have no choice but to reopen as the economy spirals into a depression,"" the ""Mad Money"" host said.",0,1,0,2
2020-05-12,19:24:00,"Uber should be willing to pay more in 'genius move' to buy GrubHub, Jim Cramer says","""In one fell swoop, this deal would create an incredible amount of value for Uber and GrubHub's shareholders,"" the ""Mad Money"" host said.",2,0,1,1
2020-05-12,19:14:00,Cramer's lightning round: Dow Inc is 'not doing well',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-12,18:53:00,Speaker Nancy Pelosi: $3 trillion coronavirus relief bill is a 'big ticket' for a 'big problem',"""I think that there's an opportunity here for us because this is only centered — only centered — on the coronavirus,"" the top Democrat in Congress told CNBC's Jim Cramer.",1,0,1,1
2020-05-12,14:53:00,"Kevin O'Leary: If you're worried about dividend cuts, it's 'time to use actively managed ETFs'","Kevin O'Leary, chairman of O'Shares ETFs, makes his case for why investors should consider actively managed exchange-traded funds.",0,0,1,0
2020-05-12,14:37:00,"Coronavirus has ushered in the 'death of the call center,' LivePerson CEO says",LivePerson CEO Rob Locascio told CNBC's Jim Cramer that demand for its cloud-based customer messaging system spiked amid the coronavirus pandemic.,0,1,2,1
2020-05-11,20:24:00,Cramer's lightning round: 'You don't want to be around any company cutting dividends',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-11,19:19:00,Jim Cramer reviews top 10 stocks 'for this difficult moment' on the 'Cramer Covid-19 Index',"""Remember, there's nothing irrational about these rallies. The stay-at-home names are simply the right stocks for this difficult moment,"" Cramer said.",0,1,1,0
2020-05-11,15:50:00,"'Quality really matters' for investors in 2020, says 'Shark Tank's' Kevin O'Leary","""Shark Tank"" investor Kevin O'Leary, the chairman of O'Shares ETFs, on what he'll be watching in the market for the rest of the year with CNBC's Bob Pisani.",2,1,1,1
2020-05-09,09:15:00,"Dividend payers are still 'winners in this market,' ETF analyst says. Here's why","As more and more S&P 500 companies cut or suspend their dividend payments, one issuer speaks to how his dividend-based exchange-traded fund is managing the shift.",1,2,2,1
2020-05-08,07:02:00,"Financials are flashing a 'warning sign' to investors, says trader","""Financials are giving us the warning sign to be very, very cautious with this overall market,"" says Quint Tatro, president of Joule Financial.",0,1,2,0
2020-05-07,21:01:00,Norwegian Cruise Line CEO: 'We expect to sail sometime in 2020',"Norwegian Cruise is working ""shoulder-to-shoulder"" with health officials to ""develop an enhanced protocol"" to relaunch cruise trips, CEO Frank Del Rio said.",0,1,2,2
2020-05-07,20:24:00,Cramer's lightning round: 'I do not like the bank stocks',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-07,19:56:00,Jim Cramer on Moderna vaccine-sparked rally: 'Let's not get ahead of ourselves',"""This market does have a tendency to bounce between unbridled optimism and total despair — no middle ground,"" the ""Mad Money"" host said.",0,1,1,1
2020-05-07,19:11:00,'It was suddenly Cyber Monday' — Etsy CEO says sales spiked 79% in April,"""When the CDC changed its [face mask] guidelines ... we all of a sudden saw overwhelming amounts of demand come on to our site,"" Etsy CEO Josh Silverman told CNBC.",1,1,1,0
2020-05-06,20:52:00,Beyond Meat CEO looks to 'win consumers' over during meat supply shortage with 'value packs',"""We view this as a massive opportunity for us to drive trial and win consumers over into our segment,"" Beyond Meat CEO Ethan Brown said in a ""Mad Money"" interview.",2,2,2,2
2020-05-06,19:37:00,Jim Cramer on Wall Street trading trends: 'This action makes little sense',"""The staples and the retailers should be moving in opposite directions"" meaning ""somebody's wrong here,"" the ""Mad Money"" host said.",0,1,1,1
2020-05-06,19:21:00,Cramer's lightning round: 'General Dynamics is a very good long-term hold',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,2,2,2
2020-05-06,18:48:00,"Facebook, Alphabet and Amazon are in a 'three-horse race' in advertising, Jim Cramer says","""With this latest quarter, they've pretty much become the only game in town,"" the ""Mad Money"" host said.",0,2,1,2
2020-05-06,03:24:00,Markets are seeing light at the end of the tunnel: Fidelity,"After a slew of bad news for the markets since the outbreak of coronavirus, markets are slowly tracing back the recline. Jurrien Timmer of Fidelity Investments says that while we can't precisely guess the future, the markets and a ""resilient"" S&P are moving to look at a light at the end of the tunnel.",2,1,1,2
2020-05-05,21:36:00,Masimo CEO says its remote oxygen monitors were made to mitigate diseases like coronavirus,Masimo CEO Joe Kiani discussed how the medical device maker's telehealth systems can be useful in the fight against coronavirus.,1,2,1,1
2020-05-05,19:11:00,Cramer's lighting round: JPMorgan Chase is an 'out-of-favor stock',"""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-05,20:48:00,"The 'beginning of the end' of the health-care recession is 'finally arising,' Jim Cramer says","""[A]s the country gradually reopens, there are some industries that should do much, much better,"" the ""Mad Money"" host said.",0,1,1,2
2020-05-05,18:57:00,"Many restaurants would 'shut down completely' under Tennessee's reopening guidelines, Jim Cramer says","""These rules are safe and healthy for the customer, which is great, but there's simply no way most restaurants can possibly obey them without going right out of business,"" the ""Mad Money"" host said.",1,1,1,0
2020-05-04,20:52:00,Emergent Biosolutions CEO on Trump's promise for a vaccine this year — 'Nobody can guarantee anything',"""We're here ... doing everything we can to make sure that a vaccine and treatments are available as soon as possible,"" CEO Robert Kramer said.",1,2,1,1
2020-06-02,15:13:00,"Cramer's lightning round: 'If I really want solar, I want Tesla'","""Mad Money"" host Jim Cramer rings the lightning round bell, which means he's giving his answers to callers' stock questions at rapid speed.",0,1,2,1
2020-05-04,18:40:00,"Warren Buffett's exit from airline stocks is a wake-up call for index investors, Jim Cramer says","""I recommend selling"" some position in the S&P 500 index fund ""if the [upward] streak continues,"" the ""Mad Money"" host said.",0,1,2,2
2020-05-04,20:28:00,'She had the vision' — Salesforce's Benioff cites Rhode Island governor for contact tracing tools,Salesforce's Benioff said it was the Rhode Island governor's idea to pair contact tracing with coronavirus testing as Salesforce sought to launch Work.com.,0,2,1,1
2020-05-04,15:58:00,Here's how dividend-based ETFs are managing shareholder payout cuts: Issuer,"Simeon Hyman of ProShares, Dave Nadig of ETF Trends and Chris Hempstead of IndexIQ talk what could lie ahead for dividend-based ETFs as corporations cut their shareholder payouts. With CNBC's Bob Pisani.",0,1,1,1
2020-05-04,04:56:00,Time to sell in May and go away?,"Stocks in April had a great month with the S&P 500 notching its best monthly performance in over 40 years despite coronavirus concerns. Standard Chartered Private Bank's Steve Brice weighs in on whether the old adage ""sell in May and go away"" holds true and what the outlook for risk assets is in this environment.",1,0,1,2
2020-05-06,16:21:00,Clorox CEO boosts ad spend by $50 million as disinfectant demand surges amid coronaviurs pandemic,"""We're investing in future capacities so that we're better equipped to meet the demand in future surges,"" Clorox CEO Benno Dorer said.",1,2,2,2
2020-05-01,19:15:00,Cramer's week ahead: Wall Street is having a 'curb-your-enthusiasm moment',"""'Sell in May and go away' is suboptimal advice, people, but this May, it just so happens that the market's run too much versus the fundamentals,"" the ""Mad Money"" host said.",0,1,1,2
