Date,Headlines,tb_sentiment,vs_sentiment,ann_sentiment
2020-07-02,Richard Branson to pump £200m into Virgin Atlantic as part of rescue package,1,2,2
2020-07-02,Tesla becomes world's most valuable carmaker without making a profit,2,1,1
2020-07-02,Accenture to cut up to 900 UK jobs as pandemic hits demand,1,0,0
2020-07-02,UK retail landlords squeezed as stores hit by Covid-19 crisis,1,0,1
2020-07-02,Ministers urged to limit Facebook and Google's power over ad market,1,1,2
2020-07-02,"Business live  UK house prices fall as Covid-19 job losses surge, but US employment rises - as it happened",1,1,1
2020-07-02,England's privatised water firms paid £57bn in dividends since 1991,1,1,2
2020-07-02,One man's fight to get bathing water status for a stretch of river near Bath,1,0,2
2020-07-02,England's sewerage: what the water companies have to say,1,1,2
2020-07-02,Ryanair pilots agree to 20% pay cut in attempt to limit job losses,1,0,2
2020-07-01,Tony Pidgley obituary,1,1,2
2020-07-01,Banking watchdog drops threat of inquiry into overdraft charges,1,0,0
2020-07-01,Sainsbury's reports rise in grocery sales and surge in online orders,1,1,1
2020-07-01,France bans Dutch bike TV ad for creating 'climate of fear' about cars,1,0,2
2020-07-01,UK annual house prices fall for first time since 2012,2,1,2
2020-07-01,"Upper Crust and Caffè Ritazza owner to cut 5,000 UK jobs",1,0,1
2020-07-01,US shale gas giant brought down by big debts and oil slump,1,1,2
2020-07-01,Tesla shareholders urged to oust Elon Musk over $55bn pay deal,1,1,2
2020-07-01,"Nils Pratley on finance  


  The future may be V-shaped, but it would be rash to count on it",1,0,2
2020-07-01,"'Gravest crisis' as Airbus plans to cut 15,000 jobs, 1,700 in UK",1,0,0
2020-07-01,"The politics sketch  


  Boris Johnson returns to his happy place: upbeat, vague and incoherent",1,2,1
2020-07-01,Business live  FTSE 100 posts best quarter since 2010 amid Covid-19 recovery hopes - as it happened,2,2,2
2020-07-01,'New deal' risks fuelling emissions and eroding building standards,1,0,2
2020-07-01,Politics live with Andrew Sparrow  UK coronavirus death toll rises by 155; employers in Leicester lockdown can re-furlough staff – as it happened,1,0,1
2020-07-01,"Psychic energy in, newt counters out: Boris Johnson’s magic economic potion",2,2,2
2020-07-01,EU bans Pakistan national airline flights over pilot exam cheats,1,0,2
2020-07-01,Harveys and TM Lewin fall into administration with loss of 800 jobs,1,0,0
2020-07-01,Boris Johnson's 'loose change' is hardly Roosevelt's New Deal,1,0,2
2020-07-01,Britain and Brussels turn on each other for prolonging City's uncertainty,1,0,2
2020-07-01,EasyJet plans to cut 727 pilot jobs and close three UK bases,1,0,2
2020-06-30,"UK on course for a V-shaped recovery, says Bank of England",1,1,1
2020-06-30,Boris Johnson's 'new deal' speech: what is missing?,1,0,2
2020-06-30,How does Boris Johnson's 'new deal' compare with Franklin D Roosevelt's?,1,1,1
2020-06-30,"Stand aside, everyone: the Conservative cowboy builders are back on the job",1,1,2
2020-06-30,Shell to cut £18bn from value of assets amid coronavirus crisis,1,0,2
2020-06-30,Seat of the problem: why does Christopher Nolan hate chairs?,0,0,2
2020-06-30,Boris Johnson refuses to rule out tax rises to fund recovery plans,1,1,1
2020-06-30,"Progress on gender equality at risk from Covid-19 jobs crisis, says ILO",1,0,1
2020-06-30,Redrow shifts its housebuilding focus away from London,1,1,2
2020-06-30,Comic Relief's Richard Curtis backs ethical pension campaign,2,2,2
2020-06-30,Cinema giants delay reopening in UK and US as movie releases stall,1,0,2
2020-06-30,Central banks ‘could face political pressure to allow high inflation’,1,1,2
2020-06-30,Sunak expands £500m fund for UK startups hit by coronavirus,1,1,1
2020-06-30,Is it ethical for businesses to raise prices amid Covid-19? Of course it is,1,2,1
2020-06-30,Wirecard UK unlocks customers' cash after FCA freeze,1,1,2
2020-06-30,UK economy hit by sharpest fall in 41 years amid Covid-19 crisis,1,0,0
2020-06-30,AGL says it will link bosses’ bonuses to lowering emissions,1,2,0
2020-06-30,Consumer champions  Ikea left me in bits with a half-finished kitchen,1,2,1
2020-06-30,The age of extinction  How do you deal with 9m tonnes of suffocating seaweed?,0,1,2
2020-06-30,"Coronavirus slump could delay building of 300,000 homes",1,0,2
2020-06-29,Diabetes UK calls for extended home working for people in Covid-19 risk groups,1,0,1
2020-06-29,Lib Dem MP Layla Moran targets rise in BAME board directors,1,1,1
2020-06-29,"Nils Pratley on finance  


  Has CMA been put back in its box after Tyrie's exit? That's how it looks",1,1,2
2020-06-29,"UK ministers send mixed messages over climate commitments, says fund manager",1,1,2
2020-06-29,America's coalminers call for urgent help amid Covid-19 and industry decline,1,2,2
2020-06-29,Watchdogs warn pharmacies not to hike price of face masks,1,1,0
2020-06-29,Chesapeake bankruptcy seen as turning point for oil industry,1,1,1
2020-06-29,BP sells petrochemical business to Ineos for $5bn,1,1,2
2020-06-29,"US consumer watchdog chief can be fired by president, supreme court rules",1,1,1
2020-06-29,Business live  UK mortgage approvals slump as Covid-19 hits housing market - as it happened,1,1,2
2020-06-29,Wirecard asset freeze leaves vulnerable people without cash,0,1,2
2020-06-29,Byron to go into administration in attempt to sell parts of burger chain,1,1,2
2020-06-29,Musical instrument firms Roland and Korg fined £5.5m over UK price fixing,1,1,2
2020-06-29,UK home loans fall 90% since start of Covid-19 crisis,1,0,2
2020-06-29,Inside the Guardian  Orwell prize nominee Aditya Chakrabortty: 'Don't do what everyone else is doing',1,2,2
2020-06-29,Boeing begins 737 Max test flights after green light from regulators,1,1,2
2020-06-29,"After coronavirus, cinema may never be the same again",1,1,2
2020-06-29,"Match Covid-19 economic stimulus with climate fight ambition, urge MPs",1,0,2
2020-06-29,"Abandon 'levelling up' agenda at your peril, PM warned",1,0,0
2020-06-29,"Make Covid-19 support for vulnerable energy customers permanent, Ofgem tells suppliers",0,2,2
2020-06-29,Red alert issued over Landsec executive's bumper pension package,1,2,2
2020-06-29,The Pacific project  Quarter of businesses in Pacific fear they will not survive Covid-19 pandemic,1,0,2
2020-06-29,"Chesapeake Energy, fracking pioneer, files for bankruptcy owing $9bn",1,2,2
2020-06-29,UK needs 'biggest-ever peacetime job creation plan' to stop mass unemployment,1,1,2
2020-06-29,Foreign travel boost as UK gives green light to overseas trips,1,2,2
2020-06-29,Hydrogen fuel bubbles up the agenda as investments rocket,1,1,2
2020-06-29,Revealed: Developers PM backed when London mayor give almost £1m to Tories,1,1,2
2020-06-29,UK cinemas set for worst year since 1996 due to coronavirus,0,0,2
2020-06-29,Virgin Atlantic seeks urgent rescue package worth up to £900m,2,2,2
2020-06-29,"Back us or risk losing half UK's public leisure centres, industry warns",1,0,0
2020-06-29,Is plaster the new toilet roll? Lockdown DIY binge stretches UK supplies,1,1,1
2020-06-29,"Economics viewpoint  


  Lockdown or not, a second wave of Covid-19 will badly damage the UK economy",0,0,2
2020-06-29,Government and watchdog ‘are totally failing problem gamblers’,1,0,2
2020-06-29,‘A travesty’: North Carolina faces calls to continue reopening even as Covid-19 cases surge,1,1,1
2020-06-29,‘I’ve not been to the city centre for months’: UK suburbs thrive as office staff stay home,1,1,2
2020-06-29,'We've had to rein in our spending': how coronavirus has hit household incomes,1,1,2
2020-06-29,"William Keegan's in my view  


  Rishi Sunak is a reluctant Keynesian. But he has no choice",1,0,2
2020-06-29,"Hidden gems from the world of research  


  Economic recovery hinges on when – and if – we find a vaccine",1,1,2
2020-06-29,"Business leader  


  The low-paid need Britain to reopen. But this outbreak isn’t over",1,1,2
2020-06-29,"Observer business agenda  Sales are soaring, but Sainsbury’s new boss is expecting a bumpy ride",1,1,1
2020-06-27,We are in desperate need of a recovery plan. But the Treasury has gone missing,0,0,1
2020-06-27,Robert Jenrick admits Israeli billionaire he had meeting with is family friend,1,2,2
2020-06-27,What does England's lockdown easing mean for office workers?,0,1,1
2020-06-27,Why the home-working boom could tumble London's skyscrapers,1,1,2
2020-06-27,L'Oréal to remove words like 'whitening' from skincare products,1,2,2
2020-06-27,Covid-19 survivors could lose health insurance if Trump wins bid to repeal Obamacare,2,1,2
2020-06-27,What next for the UK's deserted public transport network?,1,1,2
2020-06-27,Race and money  Why corporate America makes an unconvincing ally against racism,1,0,2
2020-06-27,Back to work: English businesses gear up for life after lockdown,1,1,2
2020-06-27,Facebook policy changes fail to quell advertiser revolt as Coca-Cola pulls ads,0,0,0
2020-06-27,Post Office resumes selling travel currency as UK lockdown eases,1,2,2
2020-06-27,Can Kanye West save the Gap?,1,2,1
2020-06-27,Shopping centre owner Intu collapses into administration,1,0,2
2020-06-27,Three more Midlands meat factory workers test positive for coronavirus,2,2,1
2020-06-27,M&S and Next compete for UK arm of Victoria's Secret,1,1,2
2020-06-27,No going back to normal after the pandemic? Don't bet on it,1,0,2
2020-06-27,Aston Martin raises £207m in equity and debt after sales slump,1,0,2
2020-06-27,"HSBC resumes plan to cut 35,000 jobs worldwide",1,0,0
2020-06-27,Tesco hit by shareholder revolt over executive pay,1,1,2
2020-06-27,Business live  US stocks fall as investors fret over rising Covid-19 cases - as it happened,1,1,1
2020-06-26,From wrecked cars to catwalk: the fashion hothouse born in a row of lock-ups,1,1,2
2020-06-26,Verizon pulls ads from Facebook over inaction on hate speech,0,0,2
2020-06-26,Wirecard UK ordered to freeze customer funds by finance regulator,1,1,2
2020-06-26,Bike boom: UK sales up 60% in April as Covid-19 changes lifestyles,1,1,1
2020-06-26,Yorkshire building society relaunches 90% mortgages for first-time buyers,1,1,2
2020-06-26,"Staycation holiday scams soar, banking trade body warns",1,0,2
2020-06-26,Boohoo bosses in line for £150m bonus as part of incentive plan,1,2,2
2020-06-26,Texas oil industry faces prospect of collapse amid Covid-19 losses,1,0,1
2020-06-26,Australia must reject austerity and embrace targeted spending to beat this recession,1,0,2
2020-06-26,UK retailers pay only 14% of £2.5bn rent due this week,1,1,2
2020-06-26,"Nils Pratley on finance  


  Ministers should check their post – Royal Mail's problems are stacking up",1,0,2
2020-06-26,Robert Jenrick faces questions over meeting with Israeli mining heir,1,1,2
2020-06-26,BA tells longest-serving cabin crew to take 20% pay cut or lose jobs,1,0,0
2020-06-26,UK Virgin Media users suffer broadband and TV outages,1,0,2
2020-06-26,Exclusive: Viber severs ties with Facebook in growing boycott,1,1,1
2020-06-26,Call to block key Bolsonaro ally from World Bank job,1,0,1
2020-06-26,Pub group owned by billionaires 'demanding rent' amid Covid-19 crisis,1,0,2
2020-06-26,'Worst deal in history': Viagogo and StubHub merger faces investigation,0,0,2
2020-06-26,Richard Desmond: the former porn baron caught in a Tory scandal,1,0,2
2020-06-26,Business live  UK retailers pessimistic as economy reopens; Covid-19 worries markets - as it happened,1,0,2
2020-06-25,Covid-19 investigations  Lorry drivers from outside EU 'exploited' in lockdown delivery surge,1,0,1
2020-06-25,Unilever to rename Fair & Lovely skin-lightening cream in India,2,2,1
2020-06-25,The British government is about to sleepwalk into an unemployment crisis,1,0,2
2020-06-25,Renewable energy breaks UK record in first quarter of 2020,2,2,1
2020-06-25,Center Parcs to reopen on 13 July in UK and Ireland but pools stay closed,1,1,2
2020-06-25,1.48m more Americans file for unemployment as pandemic takes toll,2,0,2
2020-06-25,"Global stock market rally is a gamble, IMF warns investors",1,1,0
2020-06-25,UK retailers remain gloomy about quick post-lockdown bounce back,1,1,2
2020-06-25,English cinemas to reopen without self-serve pick ’n' mix or singalongs,1,1,2
2020-06-25,The Booksellers review – warm study of a fast-shifting subculture,2,1,2
2020-06-25,Wirecard files for insolvency amid German accounting scandal,1,0,2
2020-06-25,Good vibrations: how Bandcamp became the heroes of streaming,2,2,2
2020-06-25,"Royal Mail to cut 2,000 management roles",1,0,2
2020-06-25,"Qantas to cut 6,000 jobs and keep 15,000 stood down in bid to survive coronavirus downturn",1,0,2
2020-06-25,Waitrose boss joins calls for post-Brexit food standards protection,1,1,1
2020-06-25,"Planning rules lifted for fairs, markets and car boot sales in England",1,1,2
2020-06-25,Politics live with Andrew Sparrow  Papers indicate Robert Jenrick rushed through planning decision so Tory donor could reduce costs by £50m – as it happened,1,1,2
2020-06-25,The Robert Jenrick planning row explained,1,1,2
2020-06-25,EasyJet launches £450m rights issue to shore up Covid defence,1,1,2
2020-06-25,"Nils Pratley on finance  


  The government cannot allow Tata to buckle under Covid pressure",1,0,2
2020-06-24,John Lewis appoints Pippa Wicks as executive director,1,1,2
2020-06-24,"Company behind Bisto, Mr Kipling and McDougall's expects UK sales surge",0,1,1
2020-06-24,Business live  European and US stock markets fall amid Covid-19 and trade fears - as it happened,1,0,2
2020-06-24,Has coronavirus sent the out-of-town shopping centre packing?,1,1,2
2020-06-24,Flipping hell: book designers lament Waterstones' back-to-front displays,1,0,2
2020-06-24,Cineworld staff launch petition to make customer face coverings compulsory,1,1,2
2020-06-24,Coronavirus lockdown eased: what you can and can't do from 4 July,1,2,2
2020-06-24,Liverpool zipwire plan sparks fears of 'Disneyisation' of city,1,0,1
